id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
32308867,2019/09/02 8:34 AM EDT,9/2/2019,2019-09-02 12:34:00 UTC,Eastern Time (US & Canada),,322233,tminatbe,2019-09-07 23:43:31 UTC,2019-09-09 00:11:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32308867,https://static.inaturalist.org/photos/50660560/medium.jpeg?1567899694,,,,FALSE,2,0,FALSE,,"Maryland, US",39.05867296,-77.03302027,178,obscured,,TRUE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32320506,2019-09-07 12:52:11 PM EDT,9/7/2019,2019-09-07 16:52:11 UTC,Eastern Time (US & Canada),,1257602,aisti,2019-09-08 03:15:57 UTC,2019-09-08 06:12:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32320506,https://static.inaturalist.org/photos/50681218/medium.jpg?1567912559,,,,FALSE,1,0,FALSE,2,"Constitution Ave NW & 9th St NW, Washington, DC 20530, USA",38.89168522,-77.02431533,66,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32351768,2011/06/29 3:28 PM EDT,6/29/2011,2011-06-29 19:28:00 UTC,Eastern Time (US & Canada),,1588724,jrcagle,2019-09-08 17:10:56 UTC,2019-09-09 17:05:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32351768,https://static.inaturalist.org/photos/50732059/medium.jpg?1567962609,,,,FALSE,2,0,FALSE,,Foggy Bottom Ct,39.35650099,-77.18620055,375,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32355945,2019-09-08 1:43:35 PM EDT,9/8/2019,2019-09-08 17:43:35 UTC,Eastern Time (US & Canada),,2226996,emoreau,2019-09-08 18:10:41 UTC,2019-09-09 17:01:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32355945,https://static.inaturalist.org/photos/50738705/medium.jpg?1567966244,,,,FALSE,2,0,FALSE,2,"Oakton, VA 22124, USA",38.88293457,-77.36006927,,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32356304,Sun Sep 08 2019 12:13:02 GMT-0400 (EDT),9/8/2019,2019-09-08 16:13:02 UTC,Eastern Time (US & Canada),,657447,wildegenes,2019-09-08 18:16:20 UTC,2019-09-09 00:34:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32356304,https://static.inaturalist.org/photos/50739391/medium.jpg?1567966584,,,The bees did not enter the tubular flower. They consistently landed on the dark sepal structure and crawled around on it. ,FALSE,2,0,FALSE,3,"National Museum of Natural History, Washington, DC, US",38.891555,-77.02418617,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32357176,Sun Sep 08 2019 12:08:37 GMT-0400 (EDT),9/8/2019,2019-09-08 16:08:37 UTC,Eastern Time (US & Canada),,657447,wildegenes,2019-09-08 18:27:23 UTC,2019-09-09 00:34:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32357176,https://static.inaturalist.org/photos/50740726/medium.jpg?1567967246,,,Catmint blossoms are tiny and yet large bumble bees were pushing their face into them. Unfortunately couldn’t catch one in the act as they only take a second before moving on,FALSE,2,0,FALSE,3,"National Museum of Natural History, Washington, DC, US",38.89150333,-77.02421667,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32357302,Sun Sep 08 2019 11:58:53 GMT-0400 (EDT),9/8/2019,2019-09-08 15:58:53 UTC,Eastern Time (US & Canada),,657447,wildegenes,2019-09-08 18:29:01 UTC,2019-09-09 00:34:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32357302,https://static.inaturalist.org/photos/50740924/medium.jpg?1567967343,,,,FALSE,2,0,FALSE,3,"National Mall, Washington, DC, US",38.89101167,-77.024025,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32357348,Sun Sep 08 2019 12:00:11 GMT-0400 (EDT),9/8/2019,2019-09-08 16:00:11 UTC,Eastern Time (US & Canada),,657447,wildegenes,2019-09-08 18:29:39 UTC,2019-09-09 00:34:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32357348,https://static.inaturalist.org/photos/50741018/medium.jpg?1567967381,,,,FALSE,2,0,FALSE,3,"National Mall, Washington, DC, US",38.89103,-77.02404717,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32365045,2019/09/07 3:19 PM HST,9/7/2019,2019-09-08 01:19:00 UTC,Hawaii,,454536,jmgconsult,2019-09-08 20:07:06 UTC,2019-09-08 21:48:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32365045,https://static.inaturalist.org/photos/50752781/medium.jpg?1567972802,,,,FALSE,2,0,FALSE,,"University Park, MD 20782, USA",38.97639372,-76.94698294,376,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32365054,2019/09/07 3:24 PM HST,9/7/2019,2019-09-08 01:24:00 UTC,Hawaii,,454536,jmgconsult,2019-09-08 20:07:12 UTC,2019-09-08 21:48:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32365054,https://static.inaturalist.org/photos/50752840/medium.jpg?1567972823,,,,FALSE,2,0,FALSE,,"University Park, MD 20782, USA",38.97639372,-76.94698294,376,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32365059,2019/09/07 3:29 PM HST,9/7/2019,2019-09-08 01:29:00 UTC,Hawaii,,454536,jmgconsult,2019-09-08 20:07:15 UTC,2019-09-08 23:50:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32365059,https://static.inaturalist.org/photos/50752873/medium.jpg?1567972832,,,,FALSE,2,0,FALSE,,"University Park, MD 20782, USA",38.97639372,-76.94698294,376,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32376074,Sun Sep 08 2019 15:58:32 GMT-0400 (EDT),9/8/2019,2019-09-08 19:58:32 UTC,Eastern Time (US & Canada),,2229876,constancer,2019-09-08 22:31:36 UTC,2019-09-09 00:53:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32376074,https://static.inaturalist.org/photos/50772039/medium.jpg?1567981900,,,,FALSE,2,0,FALSE,3,"Robert A. Taft Memorial and Carillon, Washington, DC, US",38.893275,-77.01113055,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32384734,2019/09/08 12:17 PM HST,9/8/2019,2019-09-08 22:17:00 UTC,Hawaii,,744517,saucierj,2019-09-09 00:51:08 UTC,2019-09-09 17:01:16 UTC,research,,https://www.inaturalist.org/observations/32384734,https://static.inaturalist.org/photos/50787488/medium.jpeg?1567990255,,,,FALSE,1,0,FALSE,,huntley meadows,38.750456,-77.1063,51,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32408090,Wed Sep 04 2019 09:32:04 GMT-0400 (EDT),9/4/2019,2019-09-04 13:32:04 UTC,Eastern Time (US & Canada),,252282,goodlordbird,2019-09-09 13:36:17 UTC,2019-09-09 19:15:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32408090,https://static.inaturalist.org/photos/50826982/medium.jpg?1568036189,,,,FALSE,2,0,FALSE,3,"Sunderland Pl NW, Washington, DC, US",38.90790333,-77.04422783,30,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32444293,2019/09/08 4:36 PM EDT,9/8/2019,2019-09-08 20:36:00 UTC,Eastern Time (US & Canada),,208559,mefisher,2019-09-10 00:40:45 UTC,2019-09-10 00:57:27 UTC,research,CC0,https://www.inaturalist.org/observations/32444293,https://static.inaturalist.org/photos/50873947/medium.jpg?1568065493,,,,FALSE,2,0,FALSE,,"Fairfax, Virginia, United States",38.78106667,-77.37035,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32445818,Mon Sep 09 2019 17:43:10 GMT-0400 (EDT),9/9/2019,2019-09-09 21:43:10 UTC,Eastern Time (US & Canada),,940078,telbill,2019-09-10 01:08:10 UTC,2019-09-10 02:29:54 UTC,research,,https://www.inaturalist.org/observations/32445818,https://static.inaturalist.org/photos/50890098/medium.jpg?1568077700,,,,FALSE,2,0,FALSE,3,"Clifford Ave, Alexandria, VA, US",38.83204167,-77.05280283,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32461009,2019-09-09 11:43:38 AM EDT,9/9/2019,2019-09-09 15:43:38 UTC,Eastern Time (US & Canada),,1967606,bopryor,2019-09-10 12:04:50 UTC,2019-09-11 22:17:53 UTC,research,,https://www.inaturalist.org/observations/32461009,https://static.inaturalist.org/photos/50915940/medium.jpeg?1568117094,,,,FALSE,2,0,FALSE,2,"Glencarlyn, Arlington, VA, USA",38.86177063,-77.11597443,,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32486319,2019/09/09 4:19 AM UTC,9/9/2019,,UTC,,502784,jane41,2019-09-10 19:30:08 UTC,2019-09-10 20:08:54 UTC,research,,https://www.inaturalist.org/observations/32486319,https://static.inaturalist.org/photos/50955652/medium.jpeg?1568143694,,,,FALSE,1,0,FALSE,,"Montgomery, Maryland, United States",39.08016167,-77.11651667,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32504887,2019/09/08 11:41 AM HST,9/8/2019,2019-09-08 21:41:00 UTC,Hawaii,,454536,jmgconsult,2019-09-11 01:14:53 UTC,2019-09-11 13:13:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32504887,https://static.inaturalist.org/photos/50987846/medium.jpg?1568164178,,,,FALSE,2,0,FALSE,,"Northeast Washington, Washington, DC, USA",38.91311358,-76.94341016,129,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32563747,Wed Sep 11 2019 13:54:21 GMT-0400 (EDT),9/11/2019,2019-09-11 17:54:21 UTC,Eastern Time (US & Canada),,31092,ecologyelise,2019-09-12 01:14:08 UTC,2019-09-12 01:29:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32563747,https://static.inaturalist.org/photos/51086540/medium.jpg?1568250852,,,,FALSE,2,0,FALSE,3,"Virginia, US",38.93145204,-77.3244836,305,obscured,,TRUE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32589584,2019-09-12 11:03:09 AM EDT,9/12/2019,2019-09-12 15:03:09 UTC,Eastern Time (US & Canada),,2238407,rooby,2019-09-12 15:36:51 UTC,2019-10-25 00:00:37 UTC,research,,https://www.inaturalist.org/observations/32589584,https://static.inaturalist.org/photos/51128850/medium.jpeg?1568302621,,,"Looks like a small bee (zoom in), may have greenish particle attached to its leg",FALSE,1,0,FALSE,2,"Wisconsin Ave NW & Q St NW, Washington, DC 20007, USA",38.91105315,-77.06515331,22,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32610807,2019-09-12 4:06:55 PM EDT,9/12/2019,2019-09-12 20:06:55 UTC,Eastern Time (US & Canada),,374639,mjwcarr,2019-09-12 21:51:47 UTC,2019-09-12 21:52:16 UTC,research,,https://www.inaturalist.org/observations/32610807,https://static.inaturalist.org/photos/51162824/medium.jpg?1568325110,,,,FALSE,1,0,FALSE,2,"Fairfax, VA 22030, USA",38.82665253,-77.31047821,,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32652731,9/13/2019,9/13/2019,,UTC,,2251047,nichsingh97,2019-09-13 18:05:52 UTC,2019-09-14 15:35:16 UTC,research,,https://www.inaturalist.org/observations/32652731,https://static.inaturalist.org/photos/51230942/medium.jpeg?1568397954,,,,FALSE,3,0,FALSE,333,Undefined location,38.83235797,-77.30749097,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32664952,9/13/2019,9/13/2019,,UTC,,2251047,nichsingh97,2019-09-13 21:46:24 UTC,2019-09-14 03:15:51 UTC,research,,https://www.inaturalist.org/observations/32664952,https://static.inaturalist.org/photos/51250228/medium.jpeg?1568411186,,,,FALSE,2,0,FALSE,333,Fairfax,38.83235797,-77.30749097,,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32669463,2019-09-13 6:18:31 PM EDT,9/13/2019,2019-09-13 22:18:31 UTC,Eastern Time (US & Canada),,1603756,catacombsaint,2019-09-13 23:25:16 UTC,2019-09-14 08:52:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32669463,https://static.inaturalist.org/photos/51258038/medium.jpeg?1568417118,,,,FALSE,2,0,FALSE,2,"Washington, DC 20204, USA",38.88801644,-77.01447,3,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32701570,2019-09-08 3:40:46 PM EDT,9/8/2019,2019-09-08 19:40:46 UTC,Eastern Time (US & Canada),,1675497,gustavomiranda,2019-09-14 15:54:19 UTC,2019-09-14 16:09:01 UTC,research,,https://www.inaturalist.org/observations/32701570,https://static.inaturalist.org/photos/51308240/medium.jpg?1568476462,,,,FALSE,1,0,FALSE,2,"Columbia Rd NW & Mintwood Pl NW, Washington, DC 20009, USA",38.92095947,-77.04364014,,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32708175,Sat Sep 14 2019 12:05:01 GMT-0400 (EDT),9/14/2019,2019-09-14 16:05:01 UTC,Eastern Time (US & Canada),,541561,mpeffs,2019-09-14 17:20:18 UTC,2019-09-14 18:37:34 UTC,research,,https://www.inaturalist.org/observations/32708175,https://static.inaturalist.org/photos/51318701/medium.jpg?1568481624,,,,FALSE,1,0,FALSE,3,"2nd St NW, Washington, DC, US",38.9195618,-77.01497325,97,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32723513,2019-09-14 4:53:49 PM EDT,9/14/2019,2019-09-14 20:53:49 UTC,Eastern Time (US & Canada),,1793763,joshua383,2019-09-14 20:54:47 UTC,2019-09-15 01:50:46 UTC,research,,https://www.inaturalist.org/observations/32723513,https://static.inaturalist.org/photos/51343637/medium.jpg?1568494708,,,,FALSE,2,0,FALSE,2,"Vienna, VA 22180, USA",38.88828659,-77.24464417,,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32729748,2019/09/13 1:50 PM EDT,9/13/2019,2019-09-13 17:50:00 UTC,Eastern Time (US & Canada),,927473,llaurab,2019-09-14 22:26:46 UTC,2019-09-14 23:50:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32729748,https://static.inaturalist.org/photos/51353065/medium.jpg?1568499972,,,,FALSE,1,0,FALSE,,"Oakton, VA, USA",38.8809451,-77.3008172,6826,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32738303,2019-09-11 1:12:26 PM EDT,9/11/2019,2019-09-11 17:12:26 UTC,Eastern Time (US & Canada),,511148,msorensen,2019-09-15 01:17:36 UTC,2019-09-17 04:17:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32738303,https://static.inaturalist.org/photos/51368652/medium.jpeg?1568510259,,,,FALSE,2,0,FALSE,2,"Bethesda, MD 20814, USA",38.98310471,-77.10125732,,,,FALSE,gps,gps,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32762350,Sun Sep 15 2019 10:07:05 GMT-0400 (EDT),9/15/2019,2019-09-15 14:07:05 UTC,Eastern Time (US & Canada),,5473,lassa8,2019-09-15 14:09:30 UTC,2019-09-18 00:54:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32762350,https://static.inaturalist.org/photos/51409345/medium.jpg?1568556575,,,,FALSE,2,0,FALSE,3,"Showbarn Cir, Damascus, MD, US",39.26339001,-77.20749681,5,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32762720,Thu Sep 05 2019 15:44:17 GMT-0400 (EDT),9/5/2019,2019-09-05 19:44:17 UTC,Eastern Time (US & Canada),,1153109,mattnat,2019-09-15 14:14:57 UTC,2019-09-15 20:01:30 UTC,research,,https://www.inaturalist.org/observations/32762720,https://static.inaturalist.org/photos/51409942/medium.jpg?1568556900,,,,FALSE,1,0,FALSE,3,"Byron Cir, Frederick, MD, US",39.331805,-77.34391667,7,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32787799,Sun Sep 15 2019 13:14:18 GMT-0400 (EDT),9/15/2019,2019-09-15 17:14:18 UTC,Eastern Time (US & Canada),,657447,wildegenes,2019-09-15 20:06:59 UTC,2019-09-16 22:40:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32787799,https://static.inaturalist.org/photos/51450141/medium.jpg?1568578021,,,,FALSE,2,0,FALSE,3,"Cherry Hill Rd, Beltsville, MD, US",39.0457195,-76.95107167,5,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32808002,Sun Sep 15 2019 16:17:54 GMT-0400 (EDT),9/15/2019,2019-09-15 20:17:54 UTC,Eastern Time (US & Canada),,1586724,izafarr,2019-09-16 01:36:16 UTC,2019-09-16 16:01:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32808002,https://static.inaturalist.org/photos/51484427/medium.jpg?1568597797,,,,FALSE,2,0,FALSE,3,"Loudoun County, US-VA, US",39.15202311,-77.64437462,41,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32808623,2019/09/15 9:48 PM EDT,9/15/2019,2019-09-16 01:48:00 UTC,Eastern Time (US & Canada),,1052907,hikerguy150,2019-09-16 01:48:43 UTC,2019-09-16 15:59:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32808623,https://static.inaturalist.org/photos/51485400/medium.jpeg?1568598490,,,,FALSE,2,0,FALSE,,"Darnestown, MD, USA",39.05839112,-77.30913526,47,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32841690,Mon Sep 16 2019 13:07:00 GMT-0400 (EDT),9/16/2019,2019-09-16 17:07:00 UTC,Eastern Time (US & Canada),,1586724,izafarr,2019-09-16 17:15:18 UTC,2019-09-16 17:51:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32841690,https://static.inaturalist.org/photos/51540125/medium.jpg?1568654136,,,,FALSE,1,0,FALSE,3,"Reprise Ct, Vienna, VA, US",38.91702167,-77.27935,16,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32860148,Mon Sep 16 2019 17:07:33 GMT-0400 (EDT),9/16/2019,2019-09-16 21:07:33 UTC,Eastern Time (US & Canada),,1586724,izafarr,2019-09-16 21:59:31 UTC,2019-09-16 22:18:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32860148,https://static.inaturalist.org/photos/51570075/medium.jpg?1568671173,,,,FALSE,1,0,FALSE,3,"Knoll St NW, Vienna, VA, US",38.89811667,-77.27556667,8,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32861600,Mon Sep 16 2019 18:12:46 GMT-0400 (EDT),9/16/2019,2019-09-16 22:12:46 UTC,Eastern Time (US & Canada),,2216660,kurt98,2019-09-16 22:23:43 UTC,2019-09-17 01:24:11 UTC,research,,https://www.inaturalist.org/observations/32861600,https://static.inaturalist.org/photos/51572279/medium.jpg?1568672625,,,,FALSE,2,0,FALSE,3,"National Mall, Washington, DC, US",38.89139553,-77.02409521,24,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32861665,Mon Sep 16 2019 18:11:04 GMT-0400 (EDT),9/16/2019,2019-09-16 22:11:04 UTC,Eastern Time (US & Canada),,2216660,kurt98,2019-09-16 22:24:51 UTC,2019-09-16 22:28:39 UTC,research,,https://www.inaturalist.org/observations/32861665,https://static.inaturalist.org/photos/51572363/medium.jpg?1568672693,,,,FALSE,1,0,FALSE,3,"National Gallery of Art Sculpture Garden, Washington, DC, US",38.89172832,-77.02320054,22,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32861719,Mon Sep 16 2019 18:10:15 GMT-0400 (EDT),9/16/2019,2019-09-16 22:10:15 UTC,Eastern Time (US & Canada),,2216660,kurt98,2019-09-16 22:25:51 UTC,2019-09-17 01:24:11 UTC,research,,https://www.inaturalist.org/observations/32861719,https://static.inaturalist.org/photos/51572467/medium.jpg?1568672762,,,,FALSE,2,0,FALSE,3,"National Mall, Washington, DC, US",38.89121121,-77.02411722,22,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32862400,Mon Sep 16 2019 15:23:48 GMT-0400 (EDT),9/16/2019,2019-09-16 19:23:48 UTC,Eastern Time (US & Canada),,2216660,kurt98,2019-09-16 22:39:18 UTC,2019-09-17 01:23:54 UTC,research,,https://www.inaturalist.org/observations/32862400,https://static.inaturalist.org/photos/51573623/medium.jpg?1568673563,,,,FALSE,2,0,FALSE,3,"National Gallery of Art Sculpture Garden, Washington, DC, US",38.89169218,-77.02282553,28,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32903734,Tue Sep 17 2019 14:21:52 GMT-0400 (EDT),9/17/2019,2019-09-17 18:21:52 UTC,Eastern Time (US & Canada),,649864,michael_benedict,2019-09-17 18:25:11 UTC,2019-09-20 15:54:46 UTC,research,,https://www.inaturalist.org/observations/32903734,https://static.inaturalist.org/photos/51642164/medium.jpg?1568744724,,,,FALSE,2,0,FALSE,3,"Cliffton Dr, Newburg, MD, US",38.37512,-76.965705,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32914703,Tue Sep 17 2019 12:53:09 GMT-0400 (EDT),9/17/2019,2019-09-17 16:53:09 UTC,Eastern Time (US & Canada),,1586724,izafarr,2019-09-17 21:29:53 UTC,2019-09-17 22:55:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32914703,https://static.inaturalist.org/photos/51659162/medium.jpg?1568755795,,,,FALSE,1,0,FALSE,3,"Wolf Trap National Park for the Performing Arts, Vienna, VA, US",38.93791246,-77.2639391,23,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32914782,Tue Sep 17 2019 12:53:32 GMT-0400 (EDT),9/17/2019,2019-09-17 16:53:32 UTC,Eastern Time (US & Canada),,1586724,izafarr,2019-09-17 21:31:45 UTC,2019-09-17 22:55:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32914782,https://static.inaturalist.org/photos/51659313/medium.jpg?1568755907,,,,FALSE,1,0,FALSE,3,"Wolf Trap National Park for the Performing Arts, Vienna, VA, US",38.93792001,-77.26417147,12,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32942584,Mon Sep 16 2019 16:53:19 GMT-0400 (EDT),9/16/2019,2019-09-16 20:53:19 UTC,Eastern Time (US & Canada),,7580,carrieseltzer,2019-09-18 12:39:50 UTC,2019-09-19 21:06:48 UTC,research,CC0,https://www.inaturalist.org/observations/32942584,https://static.inaturalist.org/photos/51705409/medium.jpg?1568810393,,,,FALSE,3,0,FALSE,3,"Water St SE, Washington, DC, US",38.87372,-77.00138889,32,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32955042,Wed Sep 18 2019 11:17:26 GMT-0400 (EDT),9/18/2019,2019-09-18 15:17:26 UTC,Eastern Time (US & Canada),,1451823,lesliek,2019-09-18 15:26:37 UTC,2019-11-13 17:51:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32955042,https://static.inaturalist.org/photos/51722529/medium.jpg?1568820399,,,,FALSE,2,0,FALSE,3,"N Glebe Rd, Arlington, VA, US",38.8834,-77.11564717,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32955459,Wed Sep 18 2019 11:23:41 GMT-0400 (EDT),9/18/2019,2019-09-18 15:23:41 UTC,Eastern Time (US & Canada),,940078,telbill,2019-09-18 15:35:16 UTC,2019-09-18 15:56:57 UTC,research,,https://www.inaturalist.org/observations/32955459,https://static.inaturalist.org/photos/51723132/medium.jpg?1568820923,,,,FALSE,1,0,FALSE,3,"Clifford Ave, Alexandria, VA, US",38.83190333,-77.0528195,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32955967,Wed Sep 18 2019 11:37:28 GMT-0400 (EDT),9/18/2019,2019-09-18 15:37:28 UTC,Eastern Time (US & Canada),,1451823,lesliek,2019-09-18 15:44:41 UTC,2019-09-20 00:33:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32955967,https://static.inaturalist.org/photos/51723997/medium.jpg?1568821483,,,,FALSE,2,0,FALSE,3,"Fairfax Dr, Arlington, VA, US",38.88295833,-77.11219717,5,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32960439,Wed Sep 18 2019 12:59:08 GMT-0400 (EDT),9/18/2019,2019-09-18 16:59:08 UTC,Eastern Time (US & Canada),,940078,telbill,2019-09-18 16:59:40 UTC,2019-09-18 17:15:21 UTC,research,,https://www.inaturalist.org/observations/32960439,https://static.inaturalist.org/photos/51730915/medium.jpg?1568825982,,,,FALSE,2,0,FALSE,3,"Clifford Ave, Alexandria, VA, US",38.83201713,-77.05267509,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32960980,2019/09/14 11:00 AM HST,9/14/2019,2019-09-14 15:00:00 UTC,Eastern Time (US & Canada),,1265013,haley_underbridge,2019-09-18 17:08:02 UTC,2019-09-18 17:11:22 UTC,research,,https://www.inaturalist.org/observations/32960980,https://static.inaturalist.org/photos/51731632/medium.jpg?1568826366,,,,FALSE,1,0,FALSE,,"13220 Yates Ford Rd, Clifton, VA 20124, USA",38.770187,-77.409623,214,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32968547,Wed Sep 18 2019 15:13:59 GMT-0400 (EDT),9/18/2019,2019-09-18 19:13:59 UTC,Eastern Time (US & Canada),,919663,cheerwine,2019-09-18 19:15:02 UTC,2019-09-19 00:23:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32968547,https://static.inaturalist.org/photos/51743704/medium.jpg?1568834108,,,,FALSE,2,0,FALSE,3,"Walter Reed National Military Medical Center, Bethesda, MD, US",38.99888045,-77.09493077,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
32972410,Wed Sep 18 2019 16:10:19 GMT-0400 (EDT),9/18/2019,2019-09-18 20:10:19 UTC,Eastern Time (US & Canada),,2216660,kurt98,2019-09-18 20:18:44 UTC,2019-09-19 00:23:21 UTC,research,,https://www.inaturalist.org/observations/32972410,https://static.inaturalist.org/photos/51749889/medium.jpg?1568837927,,,,FALSE,3,0,FALSE,3,"United States Botanic Garden, Washington, DC, US",38.888425,-77.01374722,10,,,FALSE,,,Western Honey Bee,Apis mellifera,Western Honey Bee,Insecta,47219
